source_idiom,source_lang,target_idiom,target_lang,label,idiom_string,split,source
"And if I were you, I wouldn't bother resting on your very dusty laurels. '",en,,,1,rest on your laurels,train,MAGPIE
"The message to all of us must be ‘ A good start, boys, but don't rest on your laurels’.",en,,,1,rest on your laurels,train,MAGPIE
"The families of those shot at dawn, still hope that Ministers who say they won't rewrite history, may yet change their minds and give every victim of the great war, the same respect.",en,,,1,rewrite history,train,MAGPIE
Because most of us have ignored non - European cultures in the past does not now mean that European and European / American culture have become less valid or that we must be tempted to rewrite history twisting facts to suit our present crisis of confidence.,en,,,1,rewrite history,train,MAGPIE
"John Major said : ‘ I have reflected long and hard but have reached the conclusion that we can not rewrite history by substituting our latter - day judgment for that of contemporaries, whatever we might think.’",en,,,1,rewrite history,train,MAGPIE
"Yet the truth is far more complex, for walls are a multilayered reality, and it is always dangerous to rewrite history in a Manichean manner, while confusing the realities of the past with those of the present.",en,,,1,rewrite history,train,MAGPIE
Rewrite history. ',en,,,1,rewrite history,train,MAGPIE
Another of Marco Polo's largely successful attempts to rewrite history.,en,,,1,rewrite history,train,MAGPIE
James's book rather rewrites history when he says that he wanted Niki to think he 'd been psyched out.,en,,,1,rewrite history,train,MAGPIE
"There is not rhyme or reason to that road, and just occasionally, it is blissfully clear.",en,,,1,rhyme or reason,train,MAGPIE
"At times, and briefly, they had seemed to be in sympathy, then without rhyme or reason his mood would change, the warmth, the closeness would vanish and he 'd be deliberately cruel and wounding …",en,,,1,rhyme or reason,train,MAGPIE
"Unless the mystery of the Eurotunnel share price is satisfactorily explained to me, I shall just have to assume that there is after all no rhyme or reason to the universe.",en,,,1,rhyme or reason,train,MAGPIE
"Higgledy - piggledy they came, without rhyme or reason.",en,,,1,rhyme or reason,train,MAGPIE
"With your present bolshy attitude, you 're riding for a fall.",en,,,1,ride for a fall,train,MAGPIE
But the truth is that Mellor was always riding for a fall.,en,,,1,ride for a fall,train,MAGPIE
"Donald Powley rides herd on the splash and the drip in his new works at Rubinstein / Diacono ( 13 March until 10 April ) while Charles Cowles features new work by two veteran abstractionists, Tom Holland and Charles Arnoldi, from 6 March until the end of the month.",en,,,1,ride herd on,train,MAGPIE
"The Agnelli family, which owns almost 40 % of the company, was riding high.",en,,,1,ride high,train,MAGPIE
"Despite riding high at No 14 with House Of Love, the star is still battling to pay off the loan.",en,,,1,ride high,train,MAGPIE
In public hardline rhetoric also seemed appropriate at a time when McCarthy and his communist witch - hunt were riding high.,en,,,1,ride high,train,MAGPIE
By this stage Labour should have been riding high.,en,,,1,ride high,train,MAGPIE
"Meanwhile, Jo's happy to count her blessings and remains quietly confident that hard work, professionalism and talent will keep her riding high.",en,,,1,ride high,train,MAGPIE
"America is riding high on a wave of post - Gulf confidence, but one part of the country is still missing out : the poverty - ridden ghettos where millions of black Americans live.",en,,,1,ride high,train,MAGPIE
"Getting out her suitcase, and with her fury riding high, she began throwing her belongings into it — she was catching the first plane out of there!",en,,,1,ride high,train,MAGPIE
"The Irish - American hip - hop outfit, currently riding high in the US charts, signed to XL Recordings ' new Ruffness label last month.",en,,,1,ride high,train,MAGPIE
"AZTEC CAMERA, currently riding high in the charts with ‘ Good Morning Britain’, will play a one - off date at London Brixton Academy on December 20 — the last date of their current world tour.",en,,,1,ride high,train,MAGPIE
CENTRAL bankers are riding high.,en,,,1,ride high,train,MAGPIE
The present rendezvous had been riding high on my chart of dreads.,en,,,0,ride high,train,MAGPIE
"You see, as long as things were happening their faith was riding high.",en,,,1,ride high,train,MAGPIE
"Although Common have been riding high on top of division one for the best part of the season, with luck they will not have forgotten their 3–0 home defeat by Alton Bass in October.",en,,,1,ride high,train,MAGPIE
"SEVEN years ago Howard Kendall was riding high, the highly successful manager of the richest outfit in football.",en,,,1,ride high,train,MAGPIE
"Swifts rode high above the roof tops, screeching, swooping after summer gnats.",en,,,0,ride high,train,MAGPIE
"Throughout the world, formal linguistics rode high as an academically respectable subject, and many other disciplines, pure and applied rode high with it.",en,,,1,ride high,train,MAGPIE
"For many ‘ a simple way of raising money quickly with no questions asked’, as Steven Squire of the London Pledge Company put it, was still the pawnbroker whose business in 1991, according to the Sunday Times, was ‘ riding high’.",en,,,1,ride high,train,MAGPIE
"In October, riding high after the August coup, he forced deputies to give him emergency powers to appoint the government and rule by decree for a year.",en,,,1,ride high,train,MAGPIE
were riding high.,en,,,1,ride high,train,MAGPIE
"But if Mr Kohl is now riding high, East German expectations are riding higher.",en,,,1,ride high,train,MAGPIE
Those sub - pop noise boys — Slug — have been riding high in the local artists chart with their brand new demo.,en,,,1,ride high,train,MAGPIE
"In broad terms these show Britain riding high in the international league table in the 1950s and 1960s but falling heavily over the 1970s [ Freeman, 1979 ].",en,,,1,ride high,train,MAGPIE
"Our international reputation was riding high, and Conservative policies on privatisation, choice and competition were — and are — being copied in many parts of the world.",en,,,1,ride high,train,MAGPIE
Abba are riding high with a collection of 16 of their biggest songs on Abba Gold — Greatest Hits ( Polydor ).,en,,,1,ride high,train,MAGPIE
"A fat man alighted and, with the unexpected delicacy of the very fat, nimbled across the road, his belt buckle riding high on his belly.",en,,,0,ride high,train,MAGPIE
I opened my eyes to the sun riding high over Fair Hill.,en,,,1,ride high,train,MAGPIE
"When most people of her age are just setting their first tentative steps on the bottom rung of life's ladder, Radio One's most successful — and, it must be said, best - looking — female disc jockey is riding high.",en,,,1,ride high,train,MAGPIE
